time	magnitude	longitude	latitude	depth(m)	sigma_time	sigma_amp	cov_time_amp	event_index	gamma_score
2017-09-12T20:19:03.251	1.403	-94.740	15.598	34723.519	0.594	0.295	-0.137	594	6.500
2017-09-12T20:24:02.623	1.969	-94.817	15.831	86945.690	0.699	0.191	-0.009	595	6.786
2017-09-12T20:25:02.455	2.164	-94.765	15.557	42720.826	0.590	0.337	-0.014	596	7.027
2017-09-12T20:27:24.155	2.187	-94.770	15.407	26896.862	1.043	0.520	-0.592	597	13.994
2017-09-12T20:35:26.056	2.340	-93.329	14.642	170092.444	0.264	0.494	0.058	598	5.673
2017-09-19T05:27:19.768	2.148	-93.784	15.914	277616.329	0.503	0.254	-0.029	599	6.000
2017-09-10T07:05:26.747	2.390	-95.044	15.031	32774.994	0.442	0.519	-0.093	608	8.997
2017-09-28T09:27:33.657	1.695	-93.501	15.077	44890.477	0.012	0.234	-0.001	134	6.000
2017-09-19T02:31:52.582	2.341	-94.831	15.339	32754.835	0.684	0.474	-0.674	157	11.586
2017-09-13T00:29:27.266	2.962	-94.805	15.500	32760.593	0.553	0.289	-0.011	222	9.542
2017-09-13T00:32:37.788	1.954	-94.768	15.160	32399.221	0.794	0.447	-0.364	223	11.143
2017-09-13T00:37:22.515	2.751	-94.075	15.133	32266.764	0.661	0.405	-0.175	224	8.529
2017-09-29T10:56:59.832	1.732	-95.350	16.642	87710.916	0.638	0.482	0.001	226	9.000
2017-09-27T18:21:15.409	2.265	-93.889	15.190	26530.618	0.696	0.434	-0.092	227	9.987
2017-09-27T18:23:40.541	2.045	-95.137	16.279	0.000	1.049	0.410	0.102	228	19.958
2017-09-20T06:07:12.660	1.190	-95.728	15.728	44733.696	0.396	0.466	0.060	242	7.902
2017-09-20T06:10:39.594	0.947	-94.828	15.858	34194.846	0.646	0.530	0.035	243	6.901
2017-09-20T06:12:06.999	1.530	-95.353	15.164	36835.377	0.209	0.425	0.025	244	5.083
2017-09-19T20:11:21.026	2.476	-94.491	15.493	52713.419	0.564	0.502	-0.125	270	12.666
2017-09-18T16:14:55.229	1.970	-94.884	14.720	30784.011	0.817	0.302	-0.422	163	10.794
2017-09-22T16:36:21.634	2.051	-95.124	15.674	31815.507	0.505	0.443	-0.236	166	8.046
2017-09-22T16:36:32.860	1.819	-96.173	15.375	49260.382	0.043	0.489	0.039	167	4.954
2017-09-30T08:02:08.973	1.362	-95.201	16.213	0.000	0.543	0.295	-0.011	184	5.347
2017-09-15T01:48:22.488	1.667	-94.702	15.365	34900.258	0.768	0.507	-0.095	190	6.000
2017-09-15T01:50:39.484	1.874	-94.549	15.717	26346.126	0.700	0.656	-0.181	191	12.808
2017-09-22T23:58:13.660	2.471	-94.650	15.110	29759.629	1.231	0.425	-0.668	204	12.864
2017-09-14T13:45:48.897	1.965	-93.687	15.146	37025.641	0.034	0.302	-0.004	225	5.000
2017-09-23T13:39:04.219	2.683	-95.157	16.412	0.000	0.951	0.392	-0.106	1260	12.810
2017-09-23T13:46:33.642	2.425	-95.173	16.331	0.000	1.278	0.268	-0.435	1261	12.000
2017-09-23T14:01:34.593	3.178	-95.078	16.041	0.000	0.784	0.491	0.087	1262	13.812
2017-09-23T14:04:31.416	2.516	-95.898	14.424	0.000	0.572	0.243	-0.049	1263	5.622
2017-09-23T14:10:02.516	1.819	-95.127	16.099	0.000	0.720	0.365	-0.334	1264	12.981
2017-09-23T14:12:59.975	1.864	-95.029	15.750	92103.716	0.302	0.346	0.002	1265	7.675
2017-09-23T14:13:55.696	2.780	-95.014	15.734	90063.048	0.573	0.452	0.042	1266	7.494
2017-09-23T14:15:46.872	2.509	-95.262	15.096	32826.928	0.496	0.477	-0.003	1267	5.000
2017-09-23T14:18:20.462	3.338	-95.166	16.448	0.000	0.815	0.419	-0.058	1268	12.313
2017-09-23T14:23:18.178	2.591	-95.101	16.095	0.000	0.785	0.331	0.131	1269	14.901
2017-09-23T14:27:51.157	2.830	-95.149	16.406	0.000	0.933	0.413	-0.172	1270	13.533
2017-09-23T14:29:57.305	2.276	-95.107	16.091	0.000	0.683	0.358	0.103	1271	11.405
2017-09-23T14:31:45.954	3.757	-95.094	16.400	0.000	1.023	0.406	-0.114	1272	22.527
2017-09-23T14:38:27.398	1.977	-94.845	17.091	19293.122	0.370	0.408	-0.018	1273	5.484
2017-09-23T14:38:49.969	2.952	-95.248	15.987	185804.553	0.301	0.241	0.038	1274	5.405
2017-09-23T14:38:54.292	2.351	-94.566	15.989	38129.910	0.811	0.328	-0.085	1275	8.739
2017-09-23T14:40:15.229	2.268	-95.099	16.170	0.000	0.407	0.344	-0.020	1276	6.691
2017-09-23T14:48:44.187	2.122	-92.912	15.757	77566.854	0.434	0.238	-0.170	1277	7.715
2017-09-23T14:51:13.871	2.368	-95.164	16.316	0.000	1.052	0.391	-0.158	1278	15.634
2017-09-20T05:54:24.552	1.824	-94.789	15.417	35915.777	0.683	0.373	0.009	172	8.000
2017-09-10T09:29:24.296	1.727	-94.605	15.335	44745.941	0.793	0.342	-0.055	177	10.750
2017-09-10T09:30:43.572	3.171	-94.905	15.564	53726.984	0.426	0.316	-0.052	178	6.432
2017-09-22T09:46:42.395	1.586	-94.892	15.780	0.000	0.664	0.300	-0.055	185	6.981
2017-09-22T09:50:45.512	1.835	-94.861	15.830	21022.257	0.654	0.483	0.025	186	9.000
2017-09-18T15:27:14.041	1.843	-94.904	15.269	110217.784	0.076	0.216	-0.004	187	5.000
2017-09-12T22:53:08.203	1.808	-94.688	16.470	4233.858	0.548	0.360	-0.092	203	6.467
2017-09-30T06:46:26.112	1.442	-94.899	17.097	154636.409	0.645	0.515	-0.135	214	13.658
2017-09-30T06:49:42.839	1.481	-94.582	15.502	0.000	0.876	0.435	-0.103	215	7.696
2017-09-12T11:28:02.164	2.070	-94.676	15.372	32623.156	0.976	0.351	-0.334	237	12.879
2017-09-12T11:31:43.878	1.684	-95.017	15.288	725.508	0.680	0.415	0.125	238	5.039
2017-09-12T11:41:14.149	1.801	-94.989	15.647	996.295	0.579	0.094	-0.006	239	4.677
2017-09-12T11:41:59.949	2.120	-94.920	15.963	25328.835	0.273	0.520	-0.027	240	8.318
2017-09-21T21:48:52.369	2.416	-94.841	14.990	32784.791	0.432	0.562	-0.101	212	8.997
2017-09-28T15:39:08.673	1.936	-95.055	15.567	5072.812	0.714	0.473	-0.424	233	17.627
2017-09-28T12:55:56.177	1.259	-94.931	17.054	22036.452	0.794	0.233	0.068	245	5.000
2017-09-28T12:56:53.073	2.772	-94.899	15.896	111001.741	0.605	0.487	0.180	246	6.951
2017-09-28T12:56:50.427	2.185	-94.464	16.498	104611.349	0.447	0.326	0.045	247	11.825
2017-09-30T04:00:52.357	2.542	-94.774	15.498	32766.158	0.781	0.462	-0.332	262	11.297
2017-09-30T04:00:56.770	1.824	-95.141	15.189	45433.766	0.406	0.403	-0.024	263	8.703
2017-09-16T21:00:28.657	2.202	-94.813	15.537	33593.443	0.701	0.351	-0.066	282	7.596
2017-09-16T21:07:38.124	2.644	-93.734	15.346	16383.738	0.736	0.275	0.112	284	8.000
2017-09-16T21:11:54.838	2.934	-94.903	15.969	30399.199	0.226	0.399	-0.032	286	6.426
2017-09-16T21:11:53.641	2.323	-94.664	15.429	26946.395	0.700	0.495	-0.060	288	10.574
2017-09-21T16:43:04.035	1.341	-94.430	15.511	0.000	0.581	0.278	0.023	292	4.877
2017-09-20T13:39:56.608	2.193	-95.127	15.298	0.000	0.850	0.510	-0.750	295	13.898
2017-09-20T13:45:14.632	2.497	-94.913	15.728	37066.552	0.703	0.269	-0.043	296	8.998
2017-09-23T08:30:53.538	2.003	-94.277	15.104	29384.843	0.868	0.568	-0.305	303	11.774
2017-09-25T21:35:22.885	2.232	-93.993	14.619	20936.218	1.019	0.360	-0.047	308	6.060
2017-09-25T21:45:44.812	2.064	-94.597	16.094	77083.513	0.356	0.415	-0.123	309	9.920
2017-09-25T21:46:52.432	2.192	-94.698	14.202	188563.233	0.420	0.436	0.288	310	7.891
2017-09-10T02:35:24.676	1.798	-94.662	14.809	32560.404	0.674	0.331	-0.213	211	9.023
2017-09-25T07:57:01.386	1.601	-95.063	16.440	0.000	0.777	0.343	0.015	213	13.315
2017-09-15T15:33:29.749	1.765	-94.667	15.175	0.000	1.270	0.217	0.051	250	5.845
2017-09-15T15:34:05.083	1.762	-95.239	15.443	4979.650	0.844	0.420	-0.002	251	9.664
2017-09-15T15:37:40.895	2.208	-94.752	15.464	56655.052	0.503	0.396	0.003	253	7.844
2017-09-15T15:38:58.927	2.338	-94.985	15.753	52316.718	0.355	0.459	-0.025	255	5.944
2017-09-15T15:43:15.568	2.337	-94.338	15.141	4596.945	0.368	0.258	0.016	256	7.982
2017-09-15T15:44:27.458	1.763	-94.948	15.181	35603.084	0.603	0.226	0.010	257	4.751
2017-09-15T15:48:36.968	1.929	-95.004	15.447	35255.918	0.735	0.269	0.035	258	8.459
2017-09-27T12:41:04.249	1.614	-95.087	16.144	0.000	0.757	0.403	-0.131	261	9.668
2017-09-19T04:00:13.663	1.675	-94.671	15.246	0.000	1.023	0.304	-0.331	278	7.981
2017-09-19T04:05:16.356	1.774	-94.869	15.942	104199.673	0.586	0.314	0.013	279	6.672
2017-09-19T04:08:56.363	1.854	-95.075	15.036	26653.129	0.624	0.571	-0.203	280	8.455
2017-09-10T23:27:38.195	1.992	-95.106	15.571	31045.664	0.933	0.536	-0.651	281	8.497
2017-09-10T23:29:27.261	1.910	-95.316	15.536	48119.922	0.660	0.478	-0.130	283	8.891
2017-09-10T23:30:12.968	2.074	-94.535	14.888	35458.260	0.505	0.284	-0.014	285	5.782
2017-09-10T23:31:33.769	1.854	-95.374	16.209	0.000	1.059	0.319	-0.220	287	6.987
2017-09-10T09:07:08.435	1.716	-95.228	15.239	0.000	0.561	0.259	-0.066	252	7.000
2017-09-10T09:08:28.894	1.480	-94.552	15.230	50559.155	0.586	0.249	0.027	254	5.000
2017-09-11T04:48:12.182	2.221	-94.664	14.776	32491.569	0.626	0.307	-0.097	327	10.000
2017-09-11T04:53:31.168	1.587	-95.002	14.856	38803.104	0.213	0.305	-0.001	328	4.808
2017-09-11T05:05:59.964	1.216	-95.841	16.491	40270.173	0.472	0.540	-0.030	329	4.532
2017-09-11T05:14:12.849	2.207	-94.657	15.292	34562.081	1.045	0.493	-0.385	330	17.583
2017-09-11T05:16:01.960	1.308	-94.816	15.201	0.000	0.269	0.313	0.025	331	5.489
2017-09-11T05:19:44.029	2.115	-94.719	15.245	34708.521	1.033	0.355	-0.481	332	16.784
2017-09-08T10:17:01.864	1.907	-95.409	16.321	0.000	0.851	0.436	-0.202	365	8.718
2017-09-08T10:18:42.232	2.600	-94.479	14.718	0.000	0.678	0.527	0.168	366	6.569
2017-09-08T10:22:16.433	2.673	-94.765	15.165	33394.471	0.647	0.464	-0.285	367	12.000
2017-09-21T19:41:10.198	1.459	-95.818	15.182	0.000	1.091	0.393	-0.077	378	8.000
2017-09-21T15:37:49.100	1.890	-94.858	15.810	0.000	1.155	0.101	-0.065	382	6.002
2017-09-21T15:41:25.911	2.256	-93.984	15.092	0.000	0.291	0.302	-0.002	383	6.962
2017-09-27T07:16:09.024	1.512	-95.079	16.074	0.000	0.640	0.316	0.078	234	7.723
2017-09-27T07:19:56.928	2.247	-93.551	15.131	42985.548	0.223	0.253	0.018	235	6.999
2017-09-30T19:16:39.598	1.855	-95.048	15.657	35064.591	1.074	0.334	-0.099	236	8.881
2017-09-11T11:01:55.112	1.587	-94.526	15.275	56762.889	0.990	0.474	-0.110	241	9.577
2017-09-25T00:39:07.465	1.817	-94.619	15.697	7198.685	0.697	0.266	0.688	249	12.009
2017-09-13T06:34:24.346	1.875	-94.759	15.172	32777.887	0.416	0.364	-0.063	267	8.328
2017-09-13T06:36:17.023	2.280	-95.287	15.762	11954.045	0.709	0.549	0.093	268	9.887
2017-09-20T00:33:18.373	1.963	-95.211	15.571	5425.650	1.179	0.515	-0.423	269	9.411
2017-09-22T08:31:09.404	1.623	-95.077	16.161	124715.848	0.607	0.105	-0.015	272	5.267
2017-09-29T19:52:40.597	2.509	-95.116	16.418	0.000	0.786	0.444	0.025	273	16.092
2017-09-25T14:27:32.938	1.421	-95.014	16.455	83882.134	0.186	0.407	0.030	248	4.878
2017-09-29T18:07:34.070	2.156	-94.201	15.001	29785.207	0.642	0.376	-0.028	259	11.764
2017-09-18T15:45:27.097	2.302	-95.031	15.391	3075.067	1.125	0.444	-0.116	260	11.729
2017-09-15T08:18:33.927	1.518	-95.019	15.285	47610.744	0.504	0.328	-0.097	274	5.922
2017-09-15T08:21:09.466	1.716	-94.830	15.888	20842.209	0.697	0.346	0.389	275	6.368
2017-09-15T08:22:45.440	2.042	-94.534	15.789	53175.590	0.140	0.322	-0.003	276	8.869
2017-09-15T08:31:05.412	1.241	-98.470	16.538	30828.395	0.510	0.201	-0.051	277	8.051
2017-09-26T16:03:35.828	1.981	-95.057	16.094	0.000	0.725	0.434	0.095	289	10.014
2017-09-26T16:07:46.598	3.001	-94.513	15.753	51189.110	0.239	0.333	-0.021	290	9.089
2017-09-26T16:07:49.116	2.085	-94.708	15.410	55980.508	0.633	0.332	0.014	291	8.878
2017-09-11T07:05:19.561	0.221	-97.064	17.298	7610.315	0.376	0.237	-0.051	294	4.020
2017-09-15T16:05:11.516	2.451	-95.250	15.170	21541.578	0.558	0.575	-0.127	271	8.310
2017-09-21T23:25:49.168	2.092	-94.750	15.469	47436.653	0.459	0.311	0.026	333	7.891
2017-09-28T13:06:46.986	1.425	-94.750	15.933	68113.509	0.810	0.364	0.060	337	9.292
2017-09-11T11:47:47.207	1.736	-95.367	14.808	0.000	0.565	0.311	0.026	340	4.762
2017-09-13T14:36:09.803	2.091	-93.719	15.192	20523.882	0.331	0.306	0.019	354	5.994
2017-09-17T20:11:48.717	2.905	-94.800	15.479	45362.711	0.701	0.469	-0.046	362	8.633
2017-09-17T20:11:50.438	2.096	-94.833	15.234	46800.717	0.452	0.321	-0.045	363	6.301
2017-09-16T11:44:53.610	2.365	-94.369	14.860	35213.361	0.527	0.332	-0.870	298	9.000
2017-09-16T11:57:47.167	1.892	-94.936	15.575	32299.578	0.656	0.475	-0.117	299	10.991
2017-09-16T12:08:43.824	1.611	-95.172	15.549	57487.280	0.109	0.281	-0.002	300	4.837
2017-09-19T12:48:04.895	1.690	-95.129	15.827	44.919	0.917	0.532	-0.528	304	9.683
2017-09-14T05:41:21.319	1.564	-95.277	15.085	31235.854	0.719	0.437	-0.373	344	9.959
2017-09-14T05:43:11.990	1.582	-94.418	15.537	0.000	0.544	0.291	-0.019	345	4.730
2017-09-14T05:49:53.626	1.595	-96.212	16.382	163498.904	0.311	0.470	-0.045	346	7.575
2017-09-14T05:54:42.129	1.998	-94.686	15.230	32380.923	0.808	0.389	-0.093	347	10.678
2017-09-14T05:56:05.098	1.543	-94.606	15.848	13509.047	0.321	0.321	0.037	348	5.944
2017-09-14T06:00:46.132	1.928	-95.011	15.751	4282.182	0.452	0.404	-0.092	349	7.181
2017-09-14T06:00:50.065	1.683	-95.596	15.192	138425.045	0.320	0.551	0.002	350	6.812
2017-09-14T06:05:56.231	3.144	-94.715	15.292	30678.805	1.090	0.524	-0.479	351	20.392
2017-09-14T06:10:47.945	2.951	-94.360	15.077	32483.202	1.045	0.460	-0.359	352	18.645
2017-09-29T04:45:15.762	1.600	-93.983	15.262	0.000	0.546	0.189	0.006	372	7.000
2017-09-29T04:46:09.784	2.406	-94.874	15.575	304986.265	0.651	0.286	0.012	373	4.768
2017-09-29T04:54:00.787	1.226	-95.073	15.893	0.000	0.668	0.264	0.012	374	7.906
2017-09-29T04:58:09.234	1.690	-93.406	15.888	289606.943	0.298	0.337	-0.014	375	4.693
2017-09-29T04:59:14.096	2.286	-94.621	15.664	352000.000	0.996	0.412	0.203	377	5.855
2017-09-23T06:20:14.219	1.682	-94.799	15.372	5887.980	0.737	0.489	-0.343	380	8.759
2017-09-23T06:25:52.070	2.089	-95.049	15.323	29661.957	0.873	0.453	-0.302	381	13.254
2017-09-12T11:02:00.632	2.022	-94.966	15.888	1548.251	0.782	0.469	-0.030	403	6.002
2017-09-14T04:33:39.781	1.198	-95.345	15.589	59103.491	0.235	0.460	-0.020	483	6.000
2017-09-14T04:35:16.816	2.164	-93.771	15.111	39188.691	0.528	0.236	0.011	484	5.967
2017-09-14T04:44:23.578	1.720	-94.515	15.090	85714.193	0.461	0.500	0.025	485	10.624
2017-09-14T04:47:12.474	1.914	-93.714	15.200	26427.751	0.386	0.392	0.017	486	5.658
2017-09-14T04:54:02.312	1.919	-94.981	15.912	27235.276	0.787	0.433	-0.183	487	8.703
2017-09-14T04:54:32.741	2.072	-94.757	15.149	300055.754	0.338	0.334	-0.001	488	4.357
2017-09-14T04:55:46.808	1.520	-94.354	15.281	54298.993	0.296	0.417	-0.012	489	5.000
2017-09-14T05:03:14.322	2.897	-93.568	14.323	0.000	0.827	0.364	-0.022	490	6.354
2017-09-14T05:13:12.630	1.529	-94.379	16.368	136905.688	0.640	0.275	-0.074	491	6.631
2017-09-14T05:14:30.426	2.425	-94.920	15.876	33521.898	0.504	0.415	-0.035	492	6.253
2017-09-26T12:33:54.048	1.677	-95.059	15.635	103071.756	0.515	0.401	0.048	293	7.655
2017-09-10T07:15:20.633	1.836	-94.636	14.988	32895.335	1.016	0.455	-0.188	297	11.786
2017-09-23T08:53:22.598	1.817	-94.899	15.917	5949.355	0.515	0.448	-0.063	316	6.118
2017-09-23T09:00:08.877	1.987	-94.584	14.969	26923.709	0.980	0.230	-0.135	317	7.000
2017-09-23T09:00:36.824	2.284	-94.816	15.667	38399.269	0.684	0.233	-0.025	318	7.871
2017-09-23T09:02:06.704	1.419	-93.675	15.175	10771.342	0.037	0.338	-0.002	319	5.000
2017-09-23T09:08:20.410	2.295	-94.950	16.102	344145.191	0.166	0.220	-0.010	320	4.488
2017-09-23T09:09:11.372	2.531	-94.794	15.551	48029.727	0.585	0.293	0.035	321	6.952
2017-09-23T09:12:32.921	1.848	-94.949	16.286	2319.595	0.740	0.285	-0.015	322	8.155
2017-09-23T09:12:32.219	1.797	-94.605	15.076	20748.718	0.283	0.345	-0.007	323	6.692
2017-09-23T09:14:23.987	2.003	-93.507	15.309	86261.508	0.704	0.302	0.175	324	7.000
2017-09-23T09:20:57.982	2.083	-94.164	15.391	38767.842	0.704	0.434	-0.271	325	7.849
2017-09-23T09:23:57.350	1.357	-93.666	15.186	46270.028	0.039	0.234	-0.004	326	4.910
2017-09-26T11:41:09.574	1.930	-94.429	15.816	60841.377	0.284	0.202	-0.300	334	8.000
2017-09-14T17:48:15.128	2.131	-94.506	15.268	6196.488	0.938	0.266	0.132	338	8.783
2017-09-30T10:38:15.116	2.112	-94.708	14.855	32427.202	0.408	0.163	-0.085	339	5.884
2017-09-27T23:59:20.440	1.550	-95.565	15.698	52243.589	0.122	0.660	0.008	341	4.612
2017-09-11T00:21:30.125	2.132	-94.883	15.264	34340.647	0.335	0.290	-0.045	355	6.763
2017-09-11T00:23:21.783	1.784	-94.481	15.676	87969.485	0.252	0.330	-0.001	356	5.829
2017-09-26T04:04:12.566	1.618	-94.576	15.561	34249.675	0.964	0.295	-0.009	364	15.695
2017-09-14T19:36:49.166	2.004	-93.668	15.220	15249.053	0.464	0.233	0.006	368	6.000
2017-09-15T23:16:34.480	3.192	-94.244	17.700	237115.133	0.207	0.343	0.002	370	3.804
2017-09-30T18:15:46.350	3.621	-95.094	15.734	32573.681	0.808	0.502	-0.182	301	23.992
2017-09-21T00:48:10.211	1.968	-94.917	15.515	26915.835	0.559	0.191	0.007	305	5.871
2017-09-22T20:43:32.854	1.973	-93.838	16.123	107330.942	0.261	0.318	-0.011	306	7.966
2017-09-22T20:47:22.410	1.447	-95.129	15.807	1425.242	0.440	0.388	0.038	307	7.802
2017-09-16T22:04:38.318	1.906	-94.909	15.781	31671.606	0.805	0.219	0.396	342	7.869
2017-09-16T22:14:10.875	1.796	-95.206	15.079	3723.438	0.945	0.387	0.111	343	9.139
2017-09-20T20:18:19.242	2.144	-94.794	15.655	46594.466	0.154	0.226	0.010	311	5.661
2017-09-13T20:56:54.033	2.223	-94.529	15.945	31166.215	0.703	0.409	-0.133	384	5.241
2017-09-13T21:01:19.056	2.771	-97.616	16.679	92920.451	0.119	0.461	-0.001	385	4.789
2017-09-13T21:04:39.216	1.116	-94.449	17.274	38218.596	0.551	0.334	-0.065	386	6.567
2017-09-13T21:05:18.025	1.656	-95.173	14.960	30687.842	0.440	0.305	-0.022	387	7.488
2017-09-13T21:06:16.889	2.517	-94.751	15.437	27751.676	0.683	0.483	-0.051	388	8.799
2017-09-13T21:09:20.900	1.734	-94.973	16.654	6202.474	0.528	0.631	0.003	389	5.122
2017-09-13T21:15:23.310	1.847	-95.093	15.180	3415.388	0.945	0.427	-0.311	390	10.829
2017-09-25T00:17:15.159	1.688	-95.124	16.198	0.000	0.703	0.384	-0.601	401	13.716
2017-09-11T06:03:14.212	1.308	-93.889	15.932	0.000	0.731	0.343	0.088	429	6.564
2017-09-11T06:04:21.124	1.786	-93.955	15.238	57402.054	0.604	0.460	-0.043	430	11.094
2017-09-11T06:09:14.088	1.984	-94.739	15.218	31320.820	0.721	0.373	-0.091	431	10.078
2017-09-11T06:11:29.886	1.646	-94.521	15.520	69767.456	0.490	0.335	-0.019	432	8.837
2017-09-08T00:54:05.062	1.066	-98.882	15.991	0.000	0.628	0.197	0.243	433	10.002
2017-09-28T20:23:05.878	2.737	-93.753	15.126	62017.491	0.674	0.449	-0.046	453	9.576
2017-09-28T20:30:02.805	2.186	-93.908	15.266	1345.745	0.733	0.257	-0.063	454	4.994
2017-09-12T01:56:50.947	1.698	-94.654	15.068	30810.194	0.834	0.132	-0.011	525	5.898
2017-09-12T02:02:11.240	1.412	-95.553	16.748	11272.527	0.804	0.379	0.015	526	9.000
2017-09-12T02:09:46.447	3.329	-95.077	15.960	35933.911	0.621	0.204	-0.010	527	10.468
2017-09-12T02:16:13.195	2.095	-94.905	15.791	31147.281	0.438	0.533	-0.082	528	5.606
2017-09-12T02:20:16.767	2.453	-94.996	15.444	32739.259	0.920	0.542	-0.382	529	12.000
2017-09-29T19:12:19.318	1.642	-94.953	15.656	121444.016	0.864	0.373	0.102	335	9.509
2017-09-29T09:55:28.275	1.280	-95.113	16.315	0.000	1.001	0.419	0.434	336	6.963
2017-09-18T11:54:00.468	1.805	-95.247	15.703	4287.959	0.899	0.450	-0.257	357	9.946
2017-09-18T11:55:45.903	2.694	-94.763	15.505	64211.200	0.351	0.303	0.002	358	5.751
2017-09-18T11:57:01.561	2.271	-94.973	16.107	1731.034	0.528	0.271	-0.072	359	6.191
2017-09-18T11:58:01.948	2.646	-94.841	15.434	61520.836	0.282	0.383	-0.012	360	6.699
2017-09-18T12:00:58.280	2.393	-94.826	15.520	35270.619	0.575	0.345	-0.380	361	9.744
2017-09-10T09:22:20.048	2.029	-94.916	14.780	33024.774	0.612	0.335	-0.066	369	8.616
2017-09-16T09:39:50.047	3.009	-94.496	15.082	34087.095	0.679	0.238	-0.057	371	10.385
2017-09-28T10:56:59.832	1.602	-94.799	15.627	26995.488	0.448	0.555	-0.140	398	5.000
2017-09-28T10:57:54.578	1.036	-94.814	15.689	114315.479	0.377	0.314	-0.011	399	5.566
2017-09-28T11:02:47.342	2.650	-94.917	15.608	35726.226	0.751	0.384	-0.139	400	10.708
2017-09-15T21:41:03.477	1.864	-95.006	15.171	26876.114	0.854	0.341	0.201	404	9.628
2017-09-15T15:04:28.004	1.663	-95.338	15.182	0.000	0.890	0.281	-0.109	353	7.672
2017-09-09T08:37:36.997	1.926	-94.226	14.746	32847.184	0.669	0.413	-0.126	498	8.583
2017-09-09T08:42:08.792	1.676	-94.777	15.341	35556.526	0.431	0.446	-0.083	499	6.705
2017-09-09T08:44:32.958	2.549	-94.481	14.957	49561.674	0.679	0.507	-0.118	500	14.884
2017-09-09T08:48:08.866	1.295	-95.086	15.492	31198.135	0.171	0.220	-0.022	501	6.245
2017-09-09T08:50:02.873	2.430	-94.905	15.606	47500.790	0.538	0.474	-0.011	502	8.952
2017-09-09T08:50:30.591	2.097	-95.123	15.196	50362.689	0.410	0.575	-0.000	503	6.926
2017-09-09T08:52:09.294	1.976	-94.675	15.386	5.175	0.284	0.535	0.077	504	6.882
2017-09-09T09:03:13.494	1.885	-94.630	14.985	38560.558	0.837	0.497	-0.173	505	12.701
2017-09-09T09:04:20.082	2.021	-95.587	15.179	10125.937	0.058	0.534	-0.009	506	4.862
2017-09-09T09:13:14.897	2.028	-94.618	14.893	33043.406	1.109	0.476	-0.635	507	16.352
2017-09-09T09:15:52.345	1.794	-95.455	14.879	0.000	0.406	0.555	-0.165	508	8.949
2017-09-09T09:16:37.535	2.319	-94.620	14.959	33574.954	1.027	0.294	-0.211	509	9.778
2017-09-09T09:17:24.521	2.060	-95.474	14.183	202768.641	0.617	0.407	-0.044	510	5.915
2017-09-09T09:18:08.385	2.118	-94.724	15.095	35898.585	0.874	0.287	-0.162	511	11.879
2017-09-10T10:14:10.766	2.880	-95.059	15.124	32722.943	0.771	0.453	-0.292	512	13.817
2017-09-29T09:25:31.936	1.817	-94.715	15.337	32730.724	0.783	0.373	-0.032	524	9.899
2017-09-21T14:47:51.764	2.112	-94.713	15.258	27774.441	1.004	0.429	-0.646	533	11.885
2017-09-21T14:49:09.837	1.857	-93.851	15.286	8893.093	0.726	0.257	-0.025	534	8.929
2017-09-26T05:01:55.609	1.880	-95.018	15.578	105413.007	0.523	0.369	0.054	548	14.613
2017-09-26T05:10:53.479	1.476	-93.316	15.877	6809.467	0.691	0.303	0.098	549	6.536
2017-09-23T20:47:54.777	1.824	-95.954	17.160	135988.227	0.683	0.374	0.106	567	8.840
2017-09-23T20:53:32.514	2.511	-95.117	16.206	0.000	1.009	0.368	-0.147	568	17.000
2017-09-23T20:56:40.747	1.957	-94.813	15.394	102185.010	0.449	0.291	-0.006	569	6.724
2017-09-23T21:00:19.636	2.173	-95.149	16.293	0.000	0.817	0.468	-0.093	570	13.152
2017-09-15T16:39:51.253	2.805	-95.141	15.636	33334.414	0.538	0.528	-0.184	574	17.963
2017-09-15T16:49:07.747	2.092	-93.563	15.573	83078.208	0.071	0.387	0.000	575	5.940
2017-09-15T16:50:42.824	2.506	-93.700	15.164	26530.689	0.532	0.452	-0.379	576	11.941
2017-09-29T04:00:19.299	3.482	-94.443	14.585	32012.202	1.025	0.154	-0.006	391	13.435
2017-09-29T04:03:14.709	2.116	-94.263	14.771	30604.940	0.889	0.456	-0.100	392	13.584
2017-09-12T18:17:07.170	1.745	-94.728	15.463	33208.045	0.500	0.503	-0.100	393	15.000
2017-09-30T04:28:56.014	1.541	-94.813	15.718	30555.625	0.348	0.497	-0.084	406	4.797
2017-09-30T04:31:10.149	1.327	-95.512	16.410	2829.776	0.527	0.371	0.041	407	11.000
2017-09-29T15:16:11.077	1.947	-95.085	16.265	32764.053	0.651	0.381	-0.067	412	8.302
2017-09-29T15:16:18.071	2.018	-95.687	16.416	0.000	0.667	0.419	0.002	413	9.243
2017-09-30T06:18:13.679	1.448	-95.282	15.736	14979.624	0.697	0.453	0.114	425	10.823
2017-09-30T06:19:04.048	2.155	-95.077	15.199	12255.240	0.427	0.302	-0.039	426	7.024
2017-09-30T06:22:39.266	3.165	-94.421	15.073	34585.099	1.104	0.295	-0.121	427	15.221
2017-09-30T06:29:02.034	1.784	-95.124	16.130	0.000	0.795	0.321	0.066	428	11.379
2017-09-13T09:03:16.133	2.825	-94.694	15.389	36518.767	0.935	0.328	0.145	1324	7.478
2017-09-13T09:05:43.322	2.089	-94.394	15.665	25616.163	0.884	0.425	-0.098	1325	14.699
