ID,latitude,longitude,depth,X,Y,Z,EX,EY,EZ,MAG,NCCP,NCCS,NCTP,NCTS,RCC,RCT,CID,time_utc
4641,16.61371,-94.914673,-3.977,-3124.7,-7430.3,-2293.8,725.8,293.4,828.4,1.204,0,0,4,7,-9.0,0.213,6,2018-01-06 08:56:59.580
4642,16.410998,-94.375505,-5.078,-549.5,-1745.1,-165.3,181.9,138.2,1676.8,1.075,0,0,6,4,-9.0,0.053,18,2018-01-06 10:45:02.810
4643,15.349771,-94.682048,-27.779,-973.8,-6126.0,-3543.8,600.2,835.2,1164.8,2.277,0,0,250,229,-9.0,0.29,1,2018-01-06 12:37:16.730
4644,16.069963,-95.255477,-10.368,-8506.7,-19341.1,877.5,352.4,391.2,456.9,1.497,0,0,62,74,-9.0,0.209,2,2018-01-06 13:05:43.550
4645,15.881287,-94.863509,-52.994,-20430.1,52687.2,21670.9,1040.2,1067.8,989.5,2.375,0,0,21,21,-9.0,0.206,1,2018-01-06 19:32:21.980
4646,16.249656,-95.256201,-7.006,-8580.1,543.9,-2484.3,436.1,439.7,583.8,2.294,0,0,117,162,-9.0,0.161,2,2018-01-06 22:22:45.840
4647,17.029999,-96.856315,-64.97,1249.5,-1842.8,-3359.7,4210.6,2303.0,3316.7,0.963,0,0,4,4,-9.0,0.246,35,2018-01-07 01:34:52.480
4648,16.207294,-97.307699,-25.198,187.1,-886.2,2733.4,1140.2,969.8,1537.7,1.293,0,0,5,3,-9.0,0.118,34,2018-01-07 01:46:58.480
4649,15.078692,-94.396956,-33.9,29651.8,-36121.4,2576.9,682.2,815.3,2302.9,2.352,0,0,146,82,-9.0,0.238,1,2018-01-07 02:28:20.190
4650,15.351399,-94.685937,-32.694,-1391.6,-5945.9,1370.7,802.1,659.2,1214.9,1.281,0,0,225,205,-9.0,0.27,1,2018-01-07 02:30:36.570
4651,16.095445,-95.228101,-8.84,-5578.4,-16521.3,-650.7,474.2,378.2,572.6,1.362,0,0,50,51,-9.0,0.214,2,2018-01-07 02:39:32.860
4652,15.397584,-94.708187,-21.781,-3779.9,-835.5,-9542.1,1006.5,781.3,1000.5,2.17,0,0,232,184,-9.0,0.279,1,2018-01-07 05:09:51.040
4653,16.10842,-95.174845,-54.948,20489.4,9623.1,9534.2,3028.8,3438.7,5277.0,2.006,0,0,7,6,-9.0,0.42,4,2018-01-07 05:29:46.640
4654,16.402335,-95.178564,-10.084,-280.9,17439.3,593.4,954.7,766.3,817.9,2.009,0,0,52,17,-9.0,0.294,2,2018-01-07 05:37:35.180
4655,15.40442,-94.735946,-19.927,-6759.7,-79.0,-11396.0,1153.6,1218.5,1199.2,1.89,0,0,146,109,-9.0,0.257,1,2018-01-07 08:20:01.750
4656,15.749306,-94.777205,-40.968,-48.5,-856.9,468.4,2548.1,4331.6,6759.1,1.501,0,0,5,4,-9.0,0.39,40,2018-01-07 08:34:50.870
4657,16.243974,-95.330786,-1.76,-16554.0,-85.0,-7730.5,398.5,446.5,556.2,0.447,0,0,88,95,-9.0,0.156,2,2018-01-07 08:40:58.800
4658,16.372773,-94.943034,-9.345,24889.5,14168.0,-145.5,577.5,492.5,1285.4,1.734,0,0,14,13,-9.0,0.103,2,2018-01-07 10:31:09.490
4659,16.526244,-95.111117,-11.048,6924.8,31151.2,1557.4,415.7,445.3,632.5,1.213,0,0,76,79,-9.0,0.148,2,2018-01-07 10:55:37.890
4660,15.371124,-94.718148,-19.917,-4849.3,-3763.2,-11406.5,1018.7,753.1,1307.0,1.404,0,0,81,57,-9.0,0.285,1,2018-01-07 11:00:11.330
4661,16.24392,-95.128166,-11.823,5106.9,-90.9,2332.9,584.3,1074.5,465.6,1.71,0,0,35,45,-9.0,0.321,2,2018-01-07 11:35:24.620
4662,16.146186,-95.288485,-0.565,-12034.5,-10906.2,-8925.7,444.9,482.8,630.0,1.287,0,0,37,52,-9.0,0.209,2,2018-01-07 11:37:17.310
4663,15.080348,-94.30603,-18.749,39420.0,-35938.2,-12574.3,744.0,925.3,1048.0,2.228,0,0,31,19,-9.0,0.201,1,2018-01-07 13:15:38.240
4664,15.449055,-94.75175,-17.163,-8455.5,4859.9,-14160.4,1181.8,801.5,1020.6,1.662,0,0,103,81,-9.0,0.288,1,2018-01-07 13:30:42.090
4665,16.297727,-98.07526,-13.063,-2368.4,1219.2,-2151.0,695.5,819.0,492.7,1.489,0,0,18,27,-9.0,0.271,5,2018-01-07 14:14:40.310
4666,16.274927,-98.137174,-16.92,-8986.5,-1304.0,1706.0,1208.6,945.0,807.0,1.603,0,0,19,18,-9.0,0.348,5,2018-01-07 14:22:57.220
4667,16.02151,-95.48715,-18.223,6558.8,-26623.4,4879.6,950.2,2483.9,3632.6,1.707,0,0,9,5,-9.0,0.612,3,2018-01-07 15:03:39.900
4668,16.121234,-95.24585,-14.0,-7476.4,-13667.4,4509.0,795.9,375.5,592.7,1.86,0,0,67,74,-9.0,0.242,2,2018-01-07 15:12:01.520
4669,15.955799,-95.749495,-28.41,3629.4,-547.8,2364.8,390.7,534.0,585.2,1.854,0,0,3,3,-9.0,0.131,27,2018-01-07 16:43:22.860
4670,15.083513,-94.338021,-31.193,35983.2,-35587.9,-130.3,1032.0,953.8,1679.3,2.602,0,0,112,70,-9.0,0.259,1,2018-01-07 18:30:53.520
4671,15.113149,-94.256478,-19.247,44739.3,-32308.7,-12076.7,1170.6,1186.2,1638.7,2.764,0,0,142,84,-9.0,0.3,1,2018-01-07 19:04:06.480
4672,15.405701,-94.83256,-32.544,-17130.8,62.7,1220.4,2541.6,2206.2,1210.1,1.701,0,0,61,59,-9.0,0.416,1,2018-01-07 20:22:02.160
4673,15.241797,-94.47548,-31.378,21208.2,-18073.5,55.2,1067.4,924.5,1455.3,2.423,0,0,116,80,-9.0,0.259,1,2018-01-07 20:22:44.000
4674,15.551326,-94.761353,-40.833,-9484.1,16176.5,9509.8,848.5,965.1,1857.4,3.276,0,0,235,247,-9.0,0.243,1,2018-01-07 20:58:02.640
4675,15.434309,-94.742269,-35.204,-7438.0,3228.2,3880.6,909.0,1447.6,2331.2,1.819,0,0,286,259,-9.0,0.349,1,2018-01-07 21:13:19.720
4676,16.387982,-95.349479,-31.188,4793.9,2792.1,583.2,10288.0,9279.4,16355.9,1.25,0,0,5,3,-9.0,1.048,41,2018-01-07 21:49:08.280
4677,16.388198,-95.60804,-0.071,-6365.4,13954.5,-13272.8,901.2,1610.7,1598.9,2.274,0,0,43,38,-9.0,0.404,3,2018-01-07 22:10:24.200
4678,15.822777,-95.090332,-50.864,-44757.0,46213.1,19540.6,2007.8,1979.7,2957.3,1.657,0,0,2,2,-9.0,0.422,1,2018-01-07 22:22:57.080
4679,16.381808,-95.60813,-0.345,-6375.4,13247.5,-12998.8,1042.7,1633.3,1100.4,1.657,0,0,26,30,-9.0,0.298,3,2018-01-07 22:23:00.760
4680,17.620498,-94.708952,-73.58,-8256.0,2685.3,-1116.6,4788.3,5952.9,6486.4,2.0,0,0,4,8,-9.0,0.553,16,2018-01-08 00:24:44.830
4681,15.496075,-94.718188,-33.112,-4852.6,10062.9,1788.3,621.9,1042.9,1244.8,1.741,0,0,335,274,-9.0,0.291,1,2018-01-08 01:33:33.330
4682,15.480026,-94.807096,-30.052,-14395.1,8286.9,-1271.6,994.3,945.7,913.8,1.603,0,0,203,245,-9.0,0.342,1,2018-01-08 01:37:08.320
4683,15.115704,-93.713517,-29.612,3831.2,2788.8,-21.6,387.7,438.4,1238.6,2.262,0,0,13,13,-9.0,0.196,9,2018-01-08 02:20:17.740
4684,16.35285,-95.204281,-10.419,-3029.6,11963.4,928.5,554.0,467.0,625.2,1.724,0,0,61,70,-9.0,0.199,2,2018-01-08 02:37:28.550
4685,16.101316,-95.515902,-24.927,3482.9,-17792.0,11583.7,1827.5,2795.4,2593.7,1.146,0,0,23,10,-9.0,0.536,3,2018-01-08 03:48:04.910
4686,16.368689,-94.936312,-8.149,25608.7,13716.0,-1341.3,543.5,683.2,1398.9,1.563,0,0,19,17,-9.0,0.192,2,2018-01-08 03:53:23.790
4687,15.469606,-94.68505,-25.27,-1295.9,7133.9,-6052.9,985.6,719.2,1518.6,1.209,0,0,238,109,-9.0,0.397,1,2018-01-08 04:03:33.900
4688,15.886082,-95.355143,-29.445,1198.2,-14980.4,-15969.2,4709.1,3942.1,5803.7,1.599,0,0,6,4,-9.0,0.808,4,2018-01-08 04:24:21.790
4689,16.363453,-95.591064,-8.83,-4552.1,11216.2,-4513.5,1165.0,1883.4,1850.0,2.512,0,0,46,42,-9.0,0.489,3,2018-01-08 05:02:17.970
4690,16.327466,-95.591504,-12.035,-4599.2,7233.8,-1309.1,1640.2,1426.9,2779.6,1.368,0,0,23,29,-9.0,0.529,3,2018-01-08 05:38:38.180
4691,14.888801,-94.08383,-33.688,63319.1,-57133.2,2364.2,1228.2,1732.8,4391.6,2.881,0,0,38,25,-9.0,0.271,1,2018-01-08 06:12:14.440
4692,15.969718,-95.160181,-27.96,1685.0,-30434.3,18469.2,1660.8,1013.6,1901.8,1.448,0,0,3,2,-9.0,0.257,2,2018-01-08 06:26:47.740
4693,16.264674,-98.070369,-13.668,-1846.0,-2438.6,-1546.1,1077.1,875.7,949.1,1.212,0,0,29,24,-9.0,0.212,5,2018-01-08 06:32:00.600
4694,16.242323,-95.169434,-4.856,695.2,-267.7,-4634.8,845.9,887.6,584.9,1.133,0,0,68,66,-9.0,0.169,2,2018-01-08 06:32:29.790
4695,16.380488,-95.598853,-0.087,-5384.1,13101.3,-13257.0,2028.4,2111.7,2040.5,1.494,0,0,33,24,-9.0,0.347,3,2018-01-08 06:33:36.090
4696,16.414021,-95.621029,-8.891,-7752.7,16812.1,-4453.0,2071.4,1523.9,3295.4,1.468,0,0,37,34,-9.0,0.46,3,2018-01-08 06:34:50.870
4697,14.982705,-94.224455,-31.896,48194.1,-46742.6,573.0,1210.3,1056.9,1535.3,1.991,0,0,57,23,-9.0,0.307,1,2018-01-08 06:54:41.730
4698,17.117161,-94.817765,-55.504,-518.1,4953.6,3074.0,59436.9,119750.3,151265.2,1.962,0,0,3,4,-9.0,2.385,39,2018-01-08 07:18:22.550
4699,16.23954,-95.31556,-6.943,-14926.1,-575.7,-2547.9,584.2,522.5,806.8,0.797,0,0,124,131,-9.0,0.229,2,2018-01-08 08:20:57.200
4700,16.134964,-95.243359,-24.035,-7209.7,-12148.1,14544.6,762.0,1071.0,1009.9,1.526,0,0,6,7,-9.0,0.215,2,2018-01-08 08:28:51.720
4701,17.579392,-94.760685,-0.115,8849.7,-2671.7,44.8,38944.0,25291.4,28012.5,2.841,0,0,2,4,-9.0,1.509,19,2018-01-08 08:31:09.460
4702,15.433583,-94.975448,-33.648,-32467.4,3147.9,2324.2,1633.4,1906.0,4112.2,1.322,0,0,9,13,-9.0,0.369,1,2018-01-08 09:04:21.030
4703,16.063593,-95.222599,-8.21,-4990.5,-20046.1,-1280.7,617.4,646.2,968.6,2.01,0,0,117,110,-9.0,0.2,2,2018-01-08 09:13:29.380
4704,16.420099,-95.635864,-9.245,-9338.0,17484.7,-4098.9,2565.0,1830.2,3920.1,0.838,0,0,25,25,-9.0,0.397,3,2018-01-08 09:24:01.530
4705,15.476299,-94.651676,-8.3,2285.6,7874.6,-23023.1,2366.3,2440.1,2955.1,1.204,0,0,9,10,-9.0,0.149,1,2018-01-08 09:41:26.360
4706,15.280211,-94.649113,-30.996,2562.2,-13822.9,-327.0,1186.7,957.5,1635.6,3.179,0,0,126,105,-9.0,0.263,1,2018-01-08 12:44:46.800
4707,15.619215,-94.933944,-33.873,-27999.3,23688.5,2550.2,1017.1,1624.2,5686.6,2.035,0,0,64,73,-9.0,0.352,1,2018-01-08 16:49:34.920
4708,15.252315,-94.574577,-32.677,10566.6,-16909.7,1353.4,745.4,632.9,1130.0,1.719,0,0,124,101,-9.0,0.221,1,2018-01-09 00:44:59.410
4709,15.463218,-94.756372,-31.732,-8950.9,6427.1,408.4,609.8,976.6,816.5,2.813,0,0,506,460,-9.0,0.265,1,2018-01-09 03:06:10.790
4710,16.835791,-98.886507,-30.637,-2468.5,1730.9,197.3,2002.8,2908.4,3355.7,2.717,0,0,9,5,-9.0,0.317,36,2018-01-09 03:50:15.530
4711,15.385585,-94.748413,-32.834,-8098.3,-2163.2,1510.5,699.6,934.9,1017.4,1.624,0,0,229,255,-9.0,0.263,1,2018-01-09 03:57:04.410
4712,15.502638,-94.733268,-27.715,-6470.6,10788.9,-3607.8,1060.0,749.1,1226.7,2.187,0,0,352,257,-9.0,0.278,1,2018-01-09 05:00:08.150
4713,15.607332,-94.979484,-30.908,-32887.1,22373.6,-415.0,1220.7,902.6,1355.4,1.898,0,0,64,79,-9.0,0.286,1,2018-01-09 05:03:12.660
4714,16.207537,-95.30577,-14.421,-13880.7,-4117.1,4930.8,564.3,751.8,653.8,1.193,0,0,62,82,-9.0,0.281,2,2018-01-09 05:06:51.120
4715,15.03398,-94.245296,-25.11,45949.2,-41068.9,-6213.2,725.5,877.4,809.7,3.744,0,0,83,60,-9.0,0.27,1,2018-01-09 07:27:26.770
4716,15.550811,-94.634204,-31.033,4160.2,16119.4,-290.6,1250.9,1452.4,2234.0,2.012,0,0,94,54,-9.0,0.286,1,2018-01-09 08:01:03.250
4717,16.407479,-95.613477,-9.059,-6946.4,16088.1,-4285.1,2296.4,1524.7,3416.6,1.028,0,0,27,34,-9.0,0.431,3,2018-01-09 08:45:17.980
4718,16.487343,-95.121102,-4.935,5858.3,26846.4,-4555.8,578.4,627.6,689.9,1.349,0,0,128,126,-9.0,0.194,2,2018-01-09 09:12:39.610
4719,15.052009,-93.545524,-14.413,1652.8,3302.7,1316.6,1680.7,1149.8,1752.1,2.198,0,0,6,11,-9.0,0.296,10,2018-01-09 09:18:10.850
4720,15.005092,-94.251807,-31.713,45253.5,-44265.3,389.9,902.1,888.5,1652.3,2.4,0,0,94,65,-9.0,0.259,1,2018-01-09 11:16:04.940
4721,16.355811,-95.30498,-0.098,-13791.8,12290.9,-9392.2,477.6,670.9,825.4,1.287,0,0,10,16,-9.0,0.211,2,2018-01-09 11:31:19.980
4722,16.129441,-95.274935,-10.602,-10586.1,-12759.2,1111.9,368.1,417.5,532.0,1.539,0,0,89,96,-9.0,0.149,2,2018-01-09 11:35:03.740
4723,16.072482,-95.179159,-14.474,-345.0,-19062.3,4983.4,682.3,522.5,721.7,1.902,0,0,68,49,-9.0,0.308,2,2018-01-09 12:17:30.150
4724,16.084608,-95.178044,-13.905,-225.4,-17720.5,4414.9,802.2,709.5,836.7,1.9,0,0,57,28,-9.0,0.267,2,2018-01-09 12:53:35.210
4725,16.052351,-95.16263,-24.283,1422.9,-21290.1,14792.2,868.5,983.0,912.5,1.516,0,0,15,11,-9.0,0.235,2,2018-01-09 12:59:48.330
4726,16.233805,-95.333577,-7.402,-16853.3,-1210.3,-2089.0,309.2,520.6,893.6,2.755,0,0,44,113,-9.0,0.173,2,2018-01-09 14:08:13.280
4727,16.123032,-95.302075,-0.229,-13488.8,-13468.6,-9261.3,552.0,693.1,713.5,2.69,0,0,8,13,-9.0,0.235,2,2018-01-09 14:22:22.810
4728,16.013564,-95.305868,-0.273,-13898.2,-25582.3,-9217.6,1171.5,894.1,1203.4,2.104,0,0,7,2,-9.0,0.285,2,2018-01-09 14:30:22.480
4729,16.352176,-98.001131,-19.995,5553.5,7244.5,4782.0,1177.8,1012.6,336.9,1.504,0,0,14,11,-9.0,0.272,5,2018-01-09 15:23:15.900
4730,15.861127,-95.104118,-50.7,-46231.0,50456.5,19376.4,563.2,1171.8,1275.8,3.368,0,0,33,30,-9.0,0.313,1,2018-01-09 16:49:09.160
4731,15.005522,-94.252116,-31.632,45219.6,-44217.9,308.7,836.4,824.0,1430.8,2.385,0,0,66,52,-9.0,0.215,1,2018-01-09 17:15:51.840
4732,15.960783,-95.185514,-7.346,-1024.5,-31423.0,-2144.4,833.3,709.9,925.6,1.524,0,0,59,66,-9.0,0.235,2,2018-01-09 18:28:47.920
4733,15.43333,-94.760669,-32.918,-9412.7,3120.0,1594.4,1287.7,1232.8,1767.4,2.113,0,0,264,293,-9.0,0.381,1,2018-01-09 18:46:39.120
4734,16.026198,-95.501229,-47.632,-14436.8,524.6,2217.5,2639.1,3298.7,3642.3,2.126,0,0,35,30,-9.0,0.575,4,2018-01-09 20:25:59.500
4735,16.108257,-95.297624,-2.883,-13012.8,-15103.5,-6607.1,619.3,1066.7,844.7,2.684,0,0,42,26,-9.0,0.283,2,2018-01-09 21:02:44.700
4736,16.24421,-95.344759,-3.599,-18047.8,-58.8,-5891.9,473.3,333.8,584.5,1.782,0,0,101,96,-9.0,0.183,2,2018-01-09 21:17:15.560
4737,16.237729,-95.330957,-7.418,-16572.6,-776.0,-2072.4,401.9,309.1,1065.1,2.144,0,0,103,158,-9.0,0.178,2,2018-01-09 21:17:45.600
4738,16.230512,-95.086401,-8.566,9572.1,-1574.6,-924.1,767.0,1513.1,682.0,1.929,0,0,8,29,-9.0,0.237,2,2018-01-09 21:33:23.080
4739,16.170799,-95.278263,-16.35,-10941.3,-8182.5,6859.6,1406.1,925.0,663.8,1.596,0,0,5,4,-9.0,0.326,2,2018-01-09 23:27:50.100
4740,15.530793,-96.535002,-9.538,-2671.2,1028.4,-846.7,4553.0,3968.4,5194.2,1.659,0,0,3,5,-9.0,0.544,23,2018-01-09 23:37:13.680
4741,15.448542,-94.737402,-18.76,-6915.7,4803.2,-12563.2,1119.5,861.1,1120.5,1.815,0,0,113,69,-9.0,0.282,1,2018-01-10 00:33:28.510
4742,15.512206,-96.485205,-11.232,2670.9,-1028.4,846.7,4684.3,3847.0,5210.3,1.758,0,0,3,5,-9.0,0.544,23,2018-01-10 02:07:13.550
4743,15.233487,-94.485148,-39.693,20170.7,-18993.1,8369.8,1267.8,1102.5,3630.7,2.474,0,0,53,64,-9.0,0.249,1,2018-01-10 02:08:25.700
4744,15.449644,-94.797388,-31.712,-13354.0,4925.1,388.5,790.9,1354.5,941.2,1.551,0,0,181,137,-9.0,0.258,1,2018-01-10 02:34:47.230
4745,16.08428,-95.198877,-9.646,-2453.5,-17756.7,155.3,505.9,451.7,715.4,1.72,0,0,97,88,-9.0,0.197,2,2018-01-10 02:41:30.130
4746,15.080117,-94.498397,-30.46,18754.5,-35963.8,-862.8,1966.7,2040.8,3035.3,1.712,0,0,8,9,-9.0,0.418,1,2018-01-10 02:52:11.150
4747,16.023073,-95.552327,-43.2,-19905.8,178.8,-2214.1,2584.4,4627.6,4315.3,1.722,0,0,14,16,-9.0,0.65,4,2018-01-10 03:33:37.880
4748,16.142946,-95.305534,-2.101,-13857.6,-11264.8,-7389.7,482.3,618.0,436.4,1.748,0,0,35,51,-9.0,0.235,2,2018-01-10 03:51:24.290
4749,15.56615,-94.856478,-34.299,-19690.4,17816.8,2976.1,727.2,779.7,2623.4,2.194,0,0,285,235,-9.0,0.318,1,2018-01-10 04:14:27.730
4750,15.477436,-94.764543,-46.481,-9827.8,8000.4,15157.4,1459.9,750.4,1730.6,2.228,0,0,292,211,-9.0,0.271,1,2018-01-10 04:36:41.820
4751,15.336801,-94.463062,-9.692,22536.4,-7561.2,-21631.7,2327.8,1476.6,1810.2,1.353,0,0,3,4,-9.0,0.238,1,2018-01-10 05:02:17.390
4752,15.564306,-94.753394,-58.13,-8629.2,17612.7,26806.8,1107.6,1078.7,1444.3,1.95,0,0,21,13,-9.0,0.257,1,2018-01-10 06:02:55.420
4753,15.935104,-95.252474,-4.162,-8188.4,-34264.7,-5328.6,461.1,341.4,938.2,1.622,0,0,61,65,-9.0,0.184,2,2018-01-10 06:22:16.660
4754,15.406865,-94.661084,-29.147,1276.4,191.5,-2175.8,749.6,828.8,1070.1,1.597,0,0,325,270,-9.0,0.289,1,2018-01-10 08:20:04.400
4755,16.531756,-95.125407,-6.35,5397.8,31761.1,-3140.2,505.6,369.5,1580.4,1.664,0,0,85,103,-9.0,0.184,2,2018-01-10 08:29:54.170
4756,16.242802,-95.341309,-6.658,-17678.7,-214.7,-2832.5,499.5,371.7,702.5,1.224,0,0,93,112,-9.0,0.171,2,2018-01-10 08:48:50.940
4757,16.292448,-95.187891,-0.04,-1278.0,5279.2,-9450.9,618.7,553.8,760.5,1.503,0,0,75,87,-9.0,0.171,2,2018-01-10 09:09:26.830
4758,16.250491,-95.315088,-7.362,-14875.9,636.2,-2128.3,767.7,591.6,1014.9,1.365,0,0,103,64,-9.0,0.174,2,2018-01-10 09:48:30.550
4759,15.306171,-94.642489,-32.23,3273.2,-10950.5,907.2,1001.5,1020.9,1339.4,1.399,0,0,53,129,-9.0,0.332,1,2018-01-10 10:32:28.750
4760,15.300782,-94.454744,-14.244,23431.6,-11546.8,-17078.9,1167.0,1032.4,1069.3,1.936,0,0,25,23,-9.0,0.33,1,2018-01-10 10:45:56.890
4761,15.632226,-94.889054,-24.049,-23183.1,25128.1,-7274.5,1432.7,983.6,1244.7,2.158,0,0,57,50,-9.0,0.343,1,2018-01-10 13:06:59.930
4762,14.982394,-94.179443,-42.382,53031.2,-46776.9,11058.5,1191.4,1396.1,4752.0,2.466,0,0,52,40,-9.0,0.238,1,2018-01-10 15:36:03.930
4763,16.294849,-95.009896,-32.666,17748.2,5544.8,23175.2,1620.7,1304.1,2407.7,1.873,0,0,3,2,-9.0,0.324,2,2018-01-10 16:25:31.660
4764,15.619766,-94.949862,-30.598,-29707.1,23749.5,-725.3,837.2,1010.0,1455.0,2.429,0,0,127,114,-9.0,0.253,1,2018-01-10 16:57:20.230
4765,15.410526,-94.71298,-43.475,-4294.6,596.6,12151.7,652.2,629.7,1652.7,1.97,0,0,369,305,-9.0,0.241,1,2018-01-10 17:40:44.240
4766,16.376013,-94.998039,-24.885,19011.8,14526.5,15395.0,1237.7,940.4,1527.2,1.601,0,0,11,11,-9.0,0.267,2,2018-01-10 17:52:54.520
4767,16.569701,-95.618799,-5.87,-79.5,-3032.0,2924.8,2712.8,1776.4,1142.9,1.254,0,0,3,4,-9.0,0.325,38,2018-01-10 19:01:46.520
4768,15.439387,-94.672485,-35.656,52.0,3790.2,4332.6,554.3,888.0,1999.4,1.36,0,0,242,248,-9.0,0.273,1,2018-01-10 20:18:01.720
4769,15.394629,-94.633089,-34.874,4281.8,-1162.4,3550.4,1033.1,1218.3,1939.7,1.62,0,0,138,134,-9.0,0.323,1,2018-01-10 21:56:45.760
4770,15.577552,-94.884538,-30.623,-22701.2,19078.4,-700.0,1108.0,1400.1,2380.1,2.408,0,0,62,58,-9.0,0.23,1,2018-01-10 22:19:17.800
4771,15.588425,-94.762467,-31.772,-9602.5,20281.5,448.9,892.2,790.5,1074.6,2.278,0,0,150,198,-9.0,0.311,1,2018-01-10 23:08:12.480
4772,15.076863,-94.358903,-31.625,33740.5,-36323.8,301.6,597.6,800.4,1239.3,2.617,0,0,134,62,-9.0,0.221,1,2018-01-11 00:49:40.340
4773,15.05675,-93.846175,-32.655,-10431.2,-3734.3,3021.3,686.0,567.2,969.9,2.651,0,0,10,10,-9.0,0.172,9,2018-01-11 01:14:27.520
4774,16.145686,-95.382316,-13.127,-22067.9,-10961.6,3636.9,618.4,880.0,828.4,2.564,0,0,42,41,-9.0,0.257,2,2018-01-11 01:35:06.330
4775,16.489694,-95.17583,-4.95,10.9,27106.6,-4540.3,336.5,268.0,736.4,1.793,0,0,94,143,-9.0,0.146,2,2018-01-11 01:41:09.660
4776,16.137249,-95.279419,-10.187,-11065.6,-11895.2,696.6,401.8,427.1,528.0,1.38,0,0,75,85,-9.0,0.178,2,2018-01-11 03:08:57.990
4777,15.091963,-94.400464,-15.756,29274.7,-34653.1,-15567.0,999.6,1310.5,1329.6,1.45,0,0,19,9,-9.0,0.241,1,2018-01-11 04:11:36.300
4778,15.453656,-94.767301,-32.547,-10124.1,5369.1,1223.6,774.1,786.7,1332.0,1.52,0,0,269,278,-9.0,0.274,1,2018-01-11 04:13:21.250
4779,15.170131,-94.48999,-45.845,19653.1,-26003.5,14521.2,912.5,890.1,2160.6,2.242,0,0,73,44,-9.0,0.258,1,2018-01-11 05:08:18.800
4780,15.499367,-94.741064,-34.728,-7307.6,10427.0,3404.9,1039.2,1069.0,3618.9,1.932,0,0,378,311,-9.0,0.235,1,2018-01-11 05:11:41.230
4781,16.082956,-95.196582,-9.797,-2208.0,-17903.3,306.1,366.3,347.3,844.6,1.497,0,0,96,90,-9.0,0.247,2,2018-01-11 05:26:11.630
4782,15.504986,-94.794686,-33.027,-13062.4,11048.8,1703.3,904.0,849.0,867.8,2.124,0,0,354,287,-9.0,0.282,1,2018-01-11 05:58:58.030
4783,15.480733,-94.836515,-48.244,-17552.0,8365.2,16920.5,788.8,817.5,2353.2,1.749,0,0,198,209,-9.0,0.293,1,2018-01-11 06:32:55.560
4784,16.562297,-95.102604,-4.004,7833.0,35140.8,-5486.2,404.8,360.8,697.9,1.551,0,0,48,76,-9.0,0.138,2,2018-01-11 06:43:29.710
4785,15.621887,-94.916642,-30.629,-26143.3,23984.1,-693.9,1549.7,1124.4,1999.6,1.698,0,0,118,49,-9.0,0.333,1,2018-01-11 06:47:48.830
4786,15.49347,-94.624992,-29.419,5149.7,9774.5,-1904.6,1408.5,1227.5,2043.5,1.593,0,0,95,74,-9.0,0.355,1,2018-01-11 06:55:11.770
4787,15.485021,-94.699268,-28.973,-2821.8,8839.6,-2350.5,820.4,647.6,965.3,1.31,0,0,342,293,-9.0,0.279,1,2018-01-11 07:04:21.760
4788,15.838491,-95.082292,-61.999,-7881.3,7270.8,799.1,2889.6,2537.7,1950.1,2.153,0,0,11,7,-9.0,0.315,7,2018-01-11 07:51:01.370
4789,17.00601,-95.461995,-32.573,1981.1,321.9,-4807.0,14146.4,10595.5,20328.3,2.0,0,0,2,3,-9.0,1.3,25,2018-01-11 07:56:30.960
4790,15.283565,-94.610335,-23.762,6725.8,-13451.8,-7561.6,1084.2,951.1,1045.5,1.802,0,0,156,137,-9.0,0.319,1,2018-01-11 07:57:29.010
4791,15.328585,-94.667342,-14.9,604.6,-8470.4,-16423.5,981.6,1254.6,1218.5,1.857,0,0,53,50,-9.0,0.36,1,2018-01-11 08:02:12.270
4792,16.419611,-95.202515,-7.303,-2839.9,19351.1,-2187.5,717.3,869.1,1028.2,1.471,0,0,67,68,-9.0,0.272,2,2018-01-11 08:10:51.090
4793,16.239088,-95.339526,-6.712,-17488.9,-625.7,-2778.7,382.3,578.0,935.3,1.248,0,0,100,118,-9.0,0.179,2,2018-01-11 09:25:56.370
4794,16.49411,-95.106974,-4.833,7367.7,27595.2,-4657.7,436.5,486.1,386.7,1.436,0,0,112,122,-9.0,0.174,2,2018-01-11 09:39:13.690
4795,15.689014,-94.936694,-16.107,-28290.2,31411.8,-15216.4,1776.4,1809.8,1975.1,1.344,0,0,7,5,-9.0,0.214,1,2018-01-11 09:43:49.970
4796,15.071556,-94.358911,-30.618,33739.8,-36911.1,-705.3,1235.2,1162.7,1963.0,2.205,0,0,111,68,-9.0,0.189,1,2018-01-11 09:53:15.660
4797,16.141025,-95.360653,-34.318,20083.0,-13397.9,20974.1,3534.4,3805.4,6880.5,1.067,0,0,2,4,-9.0,0.148,3,2018-01-11 11:00:45.150
4798,15.022454,-94.24825,-25.846,45633.4,-42344.3,-5476.8,658.3,809.2,1260.5,2.932,0,0,78,51,-9.0,0.197,1,2018-01-11 12:21:59.200
4799,15.648011,-94.831193,-27.824,-16974.0,26874.9,-3499.0,1612.0,896.3,1218.3,1.592,0,0,38,45,-9.0,0.315,1,2018-01-11 13:44:10.740
4800,15.507011,-94.728394,-34.885,-5948.0,11272.9,3561.8,661.8,786.6,2121.6,2.129,0,0,346,343,-9.0,0.219,1,2018-01-11 14:51:04.000
